Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Performance_Category,Study_Efficiency,Engagement_Score,Sleep_Study_Ratio,Support_Score,Academic_Readiness
21,75,2,2,0,7.0,70,2,1,1,1,2,1,1,3,0,2,0,1,Medium,3.1818181818181817,15.75,0.3181818181818182,1.5,0.6174999999999999
11,84,1,0,1,7.0,59,0,1,2,1,1,0,2,3,0,0,0,1,Low,4.916666666666667,9.24,0.5833333333333334,0.75,0.311
19,65,2,1,1,7.0,87,0,1,0,2,2,0,2,2,0,1,1,0,Low,4.35,12.35,0.35,1.5,0.34800000000000003
22,97,2,1,1,7.0,68,0,1,7,1,2,1,0,5,0,1,0,1,High,2.9565217391304346,21.34,0.30434782608695654,1.25,0.5345
21,63,2,1,0,7.0,63,1,1,2,1,1,0,1,2,0,0,2,0,Low,2.8636363636363638,13.23,0.3181818181818182,1.25,0.47700000000000004
9,97,2,1,0,7.0,68,0,1,5,1,1,1,1,3,0,1,0,0,Medium,6.8,8.73,0.7,1.25,0.4595
15,88,1,2,1,7.0,61,0,1,2,1,2,0,2,4,1,0,0,0,Medium,3.8125,13.2,0.4375,1.25,0.319
20,73,1,0,1,7.0,65,1,1,2,2,2,1,2,2,0,1,0,0,Low,3.0952380952380953,14.6,0.3333333333333333,1.0,0.48500000000000004
23,76,0,1,1,7.0,78,0,1,2,2,1,0,2,2,0,0,1,1,Low,3.25,17.48,0.2916666666666667,1.0,0.38700000000000007
7,90,0,1,1,7.0,93,0,1,4,1,1,0,1,3,0,1,0,0,Low,11.625,6.3,0.875,0.75,0.522
19,84,1,1,1,7.0,69,1,1,2,1,0,0,1,4,0,1,0,1,Medium,3.45,15.96,0.35,1.0,0.5009999999999999
21,87,0,1,1,7.0,66,1,1,1,0,0,0,0,2,0,0,1,1,Low,3.0,18.27,0.3181818181818182,0.5,0.4515
25,76,1,2,0,7.0,89,2,1,3,0,1,0,1,3,0,1,0,0,High,3.423076923076923,19.0,0.2692307692307692,1.0,0.7685
24,80,1,2,0,7.0,51,1,1,3,2,0,0,2,2,0,0,0,1,Medium,2.04,19.2,0.28,1.5,0.46649999999999997
23,100,1,1,0,7.0,65,0,1,1,1,2,0,1,2,1,0,0,1,High,2.7083333333333335,23.0,0.2916666666666667,1.0,0.2975
15,69,0,1,0,7.0,73,1,1,2,1,1,0,1,2,0,0,1,0,Low,4.5625,10.35,0.4375,0.75,0.5169999999999999
9,77,0,0,0,7.0,80,1,1,3,1,1,0,2,3,1,0,0,0,Low,8.0,6.93,0.7,0.5,0.5825
18,72,0,2,0,7.0,58,0,1,6,0,1,0,2,0,0,0,1,0,Low,3.0526315789473686,12.96,0.3684210526315789,0.75,0.45699999999999996
26,91,0,1,0,7.0,72,0,1,4,2,1,0,1,3,0,1,1,0,High,2.6666666666666665,23.66,0.25925925925925924,1.0,0.43799999999999994
28,91,2,1,1,7.0,78,0,1,1,1,0,0,2,3,0,0,1,0,High,2.689655172413793,25.48,0.2413793103448276,1.25,0.34950000000000003
24,72,1,2,1,7.0,76,2,0,1,0,1,0,0,3,0,0,0,0,Low,3.04,17.28,0.28,0.75,0.6415000000000001
23,63,1,1,1,7.0,79,2,1,0,0,1,1,0,4,0,0,2,1,Low,3.2916666666666665,14.49,0.2916666666666667,0.75,0.6160000000000001
22,60,0,0,0,7.0,83,1,0,3,1,1,0,2,1,0,1,0,1,Low,3.608695652173913,13.2,0.30434782608695654,0.25,0.5945
17,77,1,1,1,7.0,69,0,1,3,2,1,0,1,3,1,0,0,0,Low,3.8333333333333335,13.09,0.3888888888888889,1.25,0.38849999999999996
19,76,1,1,1,7.0,53,1,1,2,1,1,0,2,5,0,0,0,0,Low,2.65,14.44,0.35,1.0,0.437
30,100,0,2,0,7.0,53,1,1,2,0,2,1,1,3,0,0,1,0,High,1.7096774193548387,30.0,0.22580645161290322,0.75,0.437
14,79,2,1,1,7.0,93,1,1,2,1,1,0,1,3,0,1,0,0,Medium,6.2,11.06,0.4666666666666667,1.25,0.597
30,70,2,0,0,7.0,84,2,1,2,1,1,0,2,3,0,2,0,0,High,2.7096774193548385,21.0,0.22580645161290322,1.0,0.711
18,96,1,1,1,7.0,88,1,1,1,1,2,1,0,3,0,0,1,1,High,4.631578947368421,17.28,0.3684210526315789,1.0,0.5395
28,80,1,2,0,7.0,96,2,1,2,0,1,0,2,6,0,0,0,0,High,3.310344827586207,22.4,0.2413793103448276,1.0,0.7589999999999999
12,84,1,2,0,7.0,88,2,0,2,2,2,0,2,2,0,0,0,0,Medium,6.769230769230769,10.08,0.5384615384615384,1.25,0.727
24,64,1,0,0,7.0,85,1,1,3,1,1,0,2,2,0,2,1,0,Low,3.4,15.36,0.28,0.75,0.6025
16,75,2,0,1,7.0,83,1,1,1,1,2,1,0,3,0,1,1,1,Low,4.882352941176471,12.0,0.4117647058823529,1.0,0.5195
12,98,0,1,0,7.0,63,1,1,0,2,1,1,1,3,1,0,0,1,Low,4.846153846153846,11.76,0.5384615384615384,1.0,0.402
21,84,1,1,1,7.0,98,1,1,0,1,1,0,1,4,0,1,0,0,High,4.454545454545454,17.64,0.3181818181818182,1.0,0.542
26,74,1,0,1,7.0,77,1,1,3,1,1,1,0,2,0,0,2,0,Low,2.8518518518518516,19.24,0.25925925925925924,0.75,0.5705
15,85,1,1,1,7.0,61,1,1,0,1,0,0,1,1,0,1,0,0,Low,3.8125,12.75,0.4375,1.0,0.394
11,96,2,2,0,7.0,60,1,1,2,0,1,0,1,1,0,0,0,0,Medium,5.0,10.56,0.5833333333333334,1.25,0.465
19,71,1,1,1,7.0,91,1,1,3,2,1,0,0,1,0,0,1,1,Low,4.55,13.49,0.35,1.25,0.6265000000000001
19,80,0,1,1,7.0,63,2,0,1,1,1,0,1,2,0,1,0,1,Low,3.15,15.2,0.35,0.5,0.5895
23,98,1,2,1,7.0,52,0,1,2,0,2,1,2,4,1,0,0,1,High,2.1666666666666665,22.54,0.2916666666666667,1.0,0.28300000000000003
26,67,0,1,1,7.0,71,1,1,2,2,1,1,0,3,0,0,0,0,Low,2.6296296296296298,17.42,0.25925925925925924,1.0,0.5089999999999999
20,89,0,1,1,7.0,91,2,1,0,1,1,1,2,4,0,1,0,0,High,4.333333333333333,17.8,0.3333333333333333,0.75,0.664
31,85,1,1,1,7.0,71,0,1,0,1,2,0,0,2,1,1,1,1,Medium,2.21875,26.35,0.21875,1.0,0.284
21,87,1,1,0,7.0,90,2,1,3,2,1,0,0,4,0,0,0,0,High,4.090909090909091,18.27,0.3181818181818182,1.25,0.7725
18,74,1,2,1,7.0,91,1,1,0,1,2,1,2,2,0,0,0,1,Medium,4.7894736842105265,13.32,0.3684210526315789,1.25,0.514
10,73,1,1,1,7.0,93,2,1,3,0,1,0,2,2,1,0,1,0,Low,8.454545454545455,7.3,0.6363636363636364,0.75,0.7845
18,87,0,0,0,7.0,79,2,1,1,0,2,0,0,4,0,1,0,0,High,4.157894736842105,15.66,0.3684210526315789,0.25,0.6535000000000001
18,69,1,2,1,7.0,85,1,1,2,2,1,1,2,0,0,1,1,1,Low,4.473684210526316,12.42,0.3684210526315789,1.5,0.565
26,77,0,1,1,7.0,63,0,1,1,0,2,0,0,4,0,0,0,0,Low,2.3333333333333335,20.02,0.25925925925925924,0.5,0.2895
23,68,2,1,1,7.0,55,1,1,1,1,1,0,2,3,0,0,1,0,Low,2.2916666666666665,15.64,0.2916666666666667,1.25,0.4075
13,60,1,1,0,7.0,77,0,1,2,1,2,1,2,5,1,0,0,0,Low,5.5,7.8,0.5,1.0,0.38300000000000006
21,99,1,2,0,7.0,51,2,1,2,1,0,1,1,2,0,2,0,1,High,2.3181818181818183,20.79,0.3181818181818182,1.25,0.579
24,77,2,1,1,7.0,73,1,1,3,1,1,0,2,3,0,0,0,0,High,2.92,18.48,0.28,1.25,0.5545
29,99,1,1,1,7.0,55,0,1,0,1,1,1,2,3,0,0,1,0,High,1.8333333333333333,28.71,0.23333333333333334,1.0,0.22000000000000003
25,66,2,1,1,7.0,55,1,1,4,1,1,0,1,2,1,0,1,1,High,2.1153846153846154,16.5,0.2692307692307692,1.25,0.52
25,83,2,2,1,7.0,94,0,1,2,0,2,0,2,3,1,1,1,0,High,3.6153846153846154,20.75,0.2692307692307692,1.25,0.451
20,68,1,2,1,7.0,82,1,0,1,0,2,0,2,3,0,2,0,1,Medium,3.9047619047619047,13.6,0.3333333333333333,0.75,0.5155
22,92,2,0,0,7.0,82,1,1,2,1,1,1,1,5,0,2,0,0,High,3.5652173913043477,20.24,0.30434782608695654,1.0,0.5529999999999999
27,91,0,2,1,7.0,70,0,1,1,1,0,0,1,6,0,0,1,1,High,2.5,24.57,0.25,1.0,0.31749999999999995
12,65,1,2,0,7.0,71,1,1,1,0,2,0,1,4,0,0,1,0,Low,5.461538461538462,7.8,0.5384615384615384,1.0,0.4714999999999999
18,96,2,1,1,7.0,65,0,1,3,1,1,0,2,2,0,1,1,1,High,3.4210526315789473,17.28,0.3684210526315789,1.25,0.3725
15,68,0,1,0,7.0,72,0,1,3,2,0,0,1,3,0,0,0,1,Low,4.5,10.2,0.4375,1.0,0.40049999999999997
22,85,1,1,1,7.0,79,0,1,1,0,0,0,2,3,0,0,0,1,Medium,3.4347826086956523,18.7,0.30434782608695654,0.75,0.35350000000000004
27,99,2,1,0,7.0,59,2,1,2,0,1,0,2,3,0,0,0,0,High,2.107142857142857,26.73,0.25,1.0,0.611
16,95,2,2,0,7.0,63,1,0,0,1,0,1,2,3,0,0,0,0,Medium,3.7058823529411766,15.2,0.4117647058823529,1.25,0.402
6,98,1,0,0,7.0,75,1,1,1,2,1,0,1,3,1,2,2,1,Low,10.714285714285714,5.88,1.0,1.0,0.48750000000000004
18,74,2,1,1,7.0,69,1,1,0,0,1,0,2,4,0,0,1,0,Low,3.6315789473684212,13.32,0.3684210526315789,1.0,0.42599999999999993
25,64,1,0,1,7.0,91,1,1,1,0,0,0,2,5,0,1,0,0,Low,3.5,16.0,0.2692307692307692,0.5,0.5515
23,68,1,2,0,7.0,91,0,1,5,0,1,0,1,1,0,1,0,1,Medium,3.7916666666666665,15.64,0.2916666666666667,1.0,0.5515000000000001
23,80,1,1,0,7.0,67,0,1,2,0,2,0,1,4,0,0,0,0,Medium,2.7916666666666665,18.4,0.2916666666666667,0.75,0.343
18,92,1,1,1,7.0,73,0,1,1,1,2,0,1,5,1,0,1,1,Medium,3.8421052631578947,16.56,0.3684210526315789,1.0,0.32949999999999996
12,66,1,2,1,7.0,99,0,1,2,1,0,0,1,3,0,0,1,0,Low,7.615384615384615,7.92,0.5384615384615384,1.25,0.47100000000000003
23,86,1,2,1,7.0,91,1,1,2,0,1,0,0,1,0,1,0,1,High,3.7916666666666665,19.78,0.2916666666666667,1.0,0.589
15,73,1,2,0,7.0,61,0,0,1,0,2,1,2,2,0,2,1,0,Low,3.8125,10.95,0.4375,0.75,0.2815
33,74,1,0,0,7.0,64,1,1,0,1,1,0,0,3,1,0,0,0,Low,1.8823529411764706,24.42,0.20588235294117646,0.75,0.406
23,86,2,1,0,7.0,54,0,1,2,1,1,0,0,2,1,0,0,1,Medium,2.25,19.78,0.2916666666666667,1.25,0.29100000000000004
17,79,1,2,1,7.0,84,1,1,0,1,1,0,1,2,0,0,1,0,Low,4.666666666666667,13.43,0.3888888888888889,1.25,0.486
16,92,1,1,1,7.0,66,2,1,2,1,1,0,2,4,0,2,1,1,High,3.8823529411764706,14.72,0.4117647058823529,1.0,0.639
19,66,2,1,0,7.0,77,0,0,3,1,1,0,0,4,0,1,1,1,Low,3.85,12.54,0.35,1.0,0.42050000000000004
19,92,1,1,1,7.0,88,0,1,1,2,1,0,2,2,0,2,0,0,High,4.4,17.48,0.35,1.25,0.3895
27,63,2,2,1,7.0,92,1,1,0,0,1,0,1,3,0,1,0,1,Medium,3.2857142857142856,17.01,0.25,1.25,0.518
21,68,0,1,1,7.0,66,0,1,2,2,1,1,1,3,0,0,0,0,Low,3.0,14.28,0.3181818181818182,1.0,0.339
16,86,1,1,1,7.0,62,0,1,1,0,2,0,2,4,0,0,0,1,Low,3.6470588235294117,13.76,0.4117647058823529,0.75,0.2855
31,94,0,1,0,7.0,92,0,1,1,2,0,1,1,4,0,0,0,0,High,2.875,29.14,0.21875,1.0,0.4055
20,70,0,1,1,7.0,69,2,1,2,1,2,0,1,3,0,2,0,1,Low,3.2857142857142856,14.0,0.3333333333333333,0.75,0.6509999999999999
25,73,1,2,1,7.0,91,1,1,0,1,2,0,1,4,0,0,0,1,High,3.5,18.25,0.2692307692307692,1.25,0.514
16,81,1,1,1,7.0,57,2,1,1,1,1,1,2,2,0,0,0,0,Low,3.3529411764705883,12.96,0.4117647058823529,1.0,0.5655
22,68,2,1,0,7.0,96,1,1,1,1,1,0,2,3,0,2,1,1,Medium,4.173913043478261,14.96,0.30434782608695654,1.25,0.5715
22,92,1,0,1,7.0,74,2,1,2,1,0,0,2,4,0,1,1,0,High,3.217391304347826,20.24,0.30434782608695654,0.75,0.6709999999999999
9,91,1,1,0,7.0,59,2,1,0,0,1,1,2,2,0,1,1,0,Low,5.9,8.19,0.7,0.75,0.536
32,66,2,2,1,7.0,77,2,1,3,1,1,0,1,1,0,1,0,0,High,2.3333333333333335,21.12,0.21212121212121213,1.5,0.7205000000000001
28,79,1,2,1,7.0,94,0,1,2,0,1,1,2,5,0,1,0,0,High,3.2413793103448274,22.12,0.2413793103448276,1.0,0.451
18,91,2,1,1,7.0,69,1,1,5,0,2,0,2,2,0,0,0,0,High,3.6315789473684212,16.38,0.3684210526315789,1.0,0.6134999999999999
13,73,1,0,0,7.0,59,1,1,0,1,2,0,1,4,0,2,0,0,Low,4.214285714285714,9.49,0.5,0.75,0.386
22,85,0,1,1,7.0,79,1,1,1,2,0,0,2,2,0,1,0,0,Medium,3.4347826086956523,18.7,0.30434782608695654,1.0,0.5035000000000001
21,62,1,1,0,7.0,92,1,1,1,1,1,1,2,4,1,0,0,0,Low,4.181818181818182,13.02,0.3181818181818182,1.0,0.5555
22,84,1,1,0,7.0,56,1,1,0,2,0,1,2,2,0,0,1,0,Low,2.4347826086956523,18.48,0.30434782608695654,1.25,0.374
21,66,1,1,1,7.0,52,2,1,1,1,1,0,1,3,0,0,2,1,Low,2.3636363636363638,13.86,0.3181818181818182,1.0,0.5455
23,93,2,2,0,7.0,53,2,1,1,0,1,1,1,4,0,1,0,1,High,2.2083333333333335,21.39,0.2916666666666667,1.25,0.5495
29,74,1,2,1,7.0,62,2,1,3,0,2,0,2,3,1,2,1,0,High,2.066666666666667,21.46,0.23333333333333334,1.0,0.6605000000000001
23,71,1,1,1,7.0,50,1,1,1,0,2,0,2,1,0,1,0,1,Low,2.0833333333333335,16.33,0.2916666666666667,0.75,0.38749999999999996
14,94,1,2,1,7.0,71,1,1,0,1,1,1,0,3,1,1,1,1,Medium,4.733333333333333,13.16,0.4666666666666667,1.25,0.43399999999999994
28,62,0,2,0,7.0,85,1,1,2,0,2,0,2,3,0,0,1,1,Low,2.9310344827586206,17.36,0.2413793103448276,0.75,0.565
30,76,1,1,1,7.0,86,1,1,1,1,2,0,1,2,1,2,2,0,Medium,2.774193548387097,22.8,0.22580645161290322,1.0,0.5315
39,75,1,2,1,7.0,82,2,1,1,2,0,0,0,3,0,1,0,0,High,2.05,29.25,0.175,1.5,0.6655
13,71,1,2,1,7.0,65,2,1,2,1,1,0,1,4,0,2,0,1,Low,4.642857142857143,9.23,0.5,1.25,0.635
21,96,1,1,1,7.0,87,1,1,0,1,1,0,1,6,1,0,0,1,High,3.9545454545454546,20.16,0.3181818181818182,1.0,0.498
8,90,2,2,0,7.0,79,2,1,2,0,1,0,0,4,0,1,0,0,Medium,8.777777777777779,7.2,0.7777777777777778,1.25,0.6910000000000001
23,63,0,1,1,9.0,93,1,1,2,1,2,1,2,2,0,0,2,0,Low,3.875,14.49,0.375,0.75,0.597
17,89,1,1,0,7.0,74,1,1,1,0,1,1,2,2,0,2,1,1,Medium,4.111111111111111,15.13,0.3888888888888889,0.75,0.48349999999999993
32,81,2,1,0,6.0,59,2,1,2,2,1,0,1,2,0,0,1,1,High,1.7878787878787878,25.92,0.18181818181818182,1.5,0.611
15,96,2,2,0,9.0,82,1,1,2,0,0,1,1,3,0,0,0,1,High,5.125,14.4,0.5625,1.25,0.5529999999999999
10,73,1,0,1,9.0,58,0,1,5,0,1,1,0,3,0,0,1,0,Low,5.2727272727272725,7.3,0.8181818181818182,0.5,0.4195
17,83,2,1,1,6.0,98,1,1,0,1,1,0,2,3,0,0,0,0,Medium,5.444444444444445,14.11,0.3333333333333333,1.25,0.542
8,80,0,1,1,6.0,85,1,1,1,0,2,0,0,3,0,2,0,0,Low,9.444444444444445,6.4,0.6666666666666666,0.5,0.5275
25,80,1,1,1,10.0,88,0,1,0,0,2,1,0,2,0,1,1,0,Medium,3.3846153846153846,20.0,0.38461538461538464,0.75,0.35200000000000004
8,78,2,1,1,7.0,84,1,1,0,1,1,0,2,2,0,1,0,0,Low,9.333333333333334,6.24,0.7777777777777778,1.25,0.486
20,68,2,1,1,7.0,55,2,1,0,0,0,0,2,3,1,0,0,1,Low,2.619047619047619,13.6,0.3333333333333333,1.0,0.52
8,90,1,1,0,7.0,73,2,1,3,2,0,1,0,4,0,2,0,0,Medium,8.11111111111111,7.2,0.7777777777777778,1.25,0.7044999999999999
18,78,0,2,1,9.0,83,1,1,2,0,1,1,0,2,0,2,1,1,Low,4.368421052631579,14.04,0.47368421052631576,0.75,0.5569999999999999
30,98,0,1,1,10.0,61,1,1,0,0,1,0,2,3,0,2,1,0,High,1.967741935483871,29.4,0.3225806451612903,0.5,0.394
22,70,1,2,0,7.0,84,0,1,3,0,2,0,2,5,0,0,0,0,Medium,3.652173913043478,15.4,0.30434782608695654,1.0,0.4485
15,87,2,1,1,10.0,91,1,1,1,0,0,0,1,4,0,0,1,0,Medium,5.6875,13.05,0.625,1.0,0.5515
20,98,1,1,1,6.0,64,1,1,1,2,2,1,2,3,0,2,1,0,High,3.0476190476190474,19.6,0.2857142857142857,1.25,0.4435
20,87,1,2,1,7.0,60,1,1,0,0,1,0,2,2,1,0,2,1,Low,2.857142857142857,17.4,0.3333333333333333,1.0,0.39
23,95,1,1,1,8.0,94,1,1,1,1,1,0,2,4,0,0,0,0,High,3.9166666666666665,21.85,0.3333333333333333,1.0,0.5635
12,93,2,2,1,6.0,50,0,1,4,2,2,0,2,3,0,2,1,0,High,3.8461538461538463,11.16,0.46153846153846156,1.75,0.35
24,74,0,0,1,8.0,63,2,1,1,0,2,0,2,3,0,0,1,0,Low,2.52,17.76,0.32,0.25,0.5895
4,84,1,1,1,6.0,70,1,1,5,1,2,1,1,4,0,0,0,0,Low,14.0,3.36,1.2,1.0,0.6174999999999999
16,66,2,1,1,5.0,84,1,1,2,1,1,1,1,3,0,0,0,1,Low,4.9411764705882355,10.56,0.29411764705882354,1.25,0.5609999999999999
17,81,1,1,1,4.0,100,0,1,2,1,2,1,1,2,0,1,0,0,Medium,5.555555555555555,13.77,0.2222222222222222,1.0,0.47500000000000003
24,69,2,1,0,7.0,69,1,0,7,2,1,0,2,3,0,1,0,1,High,2.76,16.56,0.28,1.25,0.6884999999999999
20,90,1,0,1,8.0,97,0,1,1,1,0,1,1,2,0,0,0,1,Medium,4.619047619047619,18.0,0.38095238095238093,0.75,0.4255
12,81,0,1,1,5.0,68,2,1,0,0,2,1,0,2,0,0,0,0,Low,5.230769230769231,9.72,0.38461538461538464,0.5,0.5720000000000001
14,76,1,1,0,7.0,85,2,1,3,0,1,1,1,3,0,1,0,0,Low,5.666666666666667,10.64,0.4666666666666667,0.75,0.7525
21,71,1,1,0,7.0,58,0,1,3,0,1,0,0,5,0,1,0,1,Low,2.6363636363636362,14.91,0.3181818181818182,0.75,0.3445
20,100,1,1,1,7.0,73,1,1,1,0,1,0,1,4,0,1,0,1,High,3.4761904761904763,20.0,0.3333333333333333,0.75,0.4794999999999999
17,63,1,1,0,6.0,94,0,1,0,1,1,0,0,2,0,0,1,0,Low,5.222222222222222,10.71,0.3333333333333333,1.0,0.376
17,62,1,1,0,7.0,66,2,1,2,2,1,0,1,4,0,0,1,0,Low,3.6666666666666665,10.54,0.3888888888888889,1.25,0.639
24,69,1,2,1,7.0,55,0,1,3,1,2,0,1,4,0,0,0,0,Medium,2.2,16.56,0.28,1.25,0.3325
17,99,1,1,0,8.0,76,0,0,2,2,1,0,2,4,0,2,0,0,High,4.222222222222222,16.83,0.4444444444444444,1.0,0.37900000000000006
19,99,1,1,1,5.0,72,0,1,3,1,2,1,1,4,0,2,0,0,High,3.6,18.81,0.25,1.0,0.40049999999999997
33,86,1,1,0,7.0,61,1,1,1,2,1,0,2,3,0,0,0,0,High,1.7941176470588236,28.38,0.20588235294117646,1.25,0.4315
11,95,1,1,1,5.0,95,0,1,1,0,2,0,2,3,0,2,0,0,Medium,7.916666666666667,10.45,0.4166666666666667,0.75,0.4175
9,69,0,1,1,7.0,80,1,1,1,1,1,1,1,3,0,1,1,0,Low,8.0,6.21,0.7,0.75,0.5075000000000001
25,99,1,1,0,5.0,67,1,1,1,0,2,0,1,3,0,0,0,0,High,2.576923076923077,24.75,0.19230769230769232,0.75,0.4555
16,66,1,1,1,6.0,100,1,1,1,1,1,0,1,3,0,0,1,1,Low,5.882352941176471,10.56,0.35294117647058826,1.0,0.5875
18,64,0,1,1,7.0,57,1,1,1,2,1,0,1,3,0,0,1,0,Low,3.0,11.52,0.3684210526315789,1.0,0.4155
15,64,1,1,0,6.0,92,0,1,3,0,1,0,0,4,0,1,0,1,Low,5.75,9.6,0.375,0.75,0.48050000000000004
18,83,1,0,1,9.0,62,2,1,2,0,1,0,0,2,0,0,0,0,Low,3.263157894736842,14.94,0.47368421052631576,0.5,0.623
30,91,2,1,0,9.0,62,0,1,3,0,2,0,0,4,0,2,0,1,High,2.0,27.3,0.2903225806451613,1.0,0.3605
25,75,1,0,1,8.0,75,2,1,2,2,2,1,0,4,1,2,0,0,Medium,2.8846153846153846,18.75,0.3076923076923077,1.0,0.675
25,99,1,1,0,8.0,83,1,1,1,1,1,0,1,2,0,1,0,1,High,3.1923076923076925,24.75,0.3076923076923077,1.0,0.5195
12,77,0,0,1,7.0,85,1,1,1,1,1,0,2,3,0,1,2,0,Low,6.538461538461538,9.24,0.5384615384615384,0.5,0.5275
13,66,2,1,1,9.0,51,0,1,3,1,1,1,2,2,0,2,1,0,Low,3.642857142857143,8.58,0.6428571428571429,1.25,0.3165
3,79,0,1,1,7.0,64,0,1,0,1,1,0,0,3,0,2,2,1,Low,16.0,2.37,1.75,0.75,0.256
15,87,1,1,0,10.0,83,1,1,1,2,2,1,2,3,0,0,0,0,Medium,5.1875,13.05,0.625,1.25,0.5195
26,93,1,2,1,6.0,94,0,1,1,1,2,0,0,2,0,0,0,1,High,3.4814814814814814,24.18,0.2222222222222222,1.25,0.4135
23,78,1,1,1,5.0,83,1,1,1,1,1,0,2,3,0,0,0,0,Medium,3.4583333333333335,17.94,0.20833333333333334,1.0,0.5195
19,84,1,1,1,5.0,63,1,1,1,2,1,1,2,2,0,0,0,0,Medium,3.15,15.96,0.25,1.25,0.4395
20,71,1,1,1,5.0,75,0,1,0,1,1,1,2,4,0,0,0,0,Low,3.5714285714285716,14.2,0.23809523809523808,1.0,0.30000000000000004
16,86,0,0,1,5.0,82,0,1,0,0,1,0,1,4,0,0,1,1,Low,4.823529411764706,13.76,0.29411764705882354,0.25,0.328
21,99,1,0,0,7.0,57,2,1,2,1,1,0,1,2,0,2,0,0,High,2.590909090909091,20.79,0.3181818181818182,0.75,0.603
25,62,1,0,1,8.0,77,1,1,0,1,0,0,0,4,0,1,2,1,Low,2.9615384615384617,15.5,0.3076923076923077,0.75,0.4580000000000001
10,95,2,0,1,7.0,74,2,1,2,0,1,0,0,3,0,0,2,0,Low,6.7272727272727275,9.5,0.6363636363636364,0.75,0.6709999999999999
22,82,0,1,0,5.0,67,0,1,1,0,2,1,1,1,1,2,0,1,Low,2.9130434782608696,18.04,0.21739130434782608,0.5,0.3055
26,70,2,1,0,6.0,81,0,1,0,0,2,0,1,3,0,0,1,0,Low,3.0,18.2,0.2222222222222222,1.0,0.32400000000000007
18,98,2,0,0,8.0,82,1,1,3,1,2,0,0,3,0,1,0,0,High,4.315789473684211,17.64,0.42105263157894735,1.0,0.5905
24,79,0,2,0,6.0,99,2,0,2,0,2,0,0,3,0,0,0,0,Medium,3.96,18.96,0.24,0.5,0.7709999999999999
37,73,1,2,1,6.0,71,1,1,0,2,2,0,2,5,0,0,1,0,High,1.868421052631579,27.01,0.15789473684210525,1.5,0.43399999999999994
19,67,1,2,0,5.0,77,1,1,1,1,2,1,0,4,0,2,0,0,Low,3.85,12.73,0.25,1.25,0.49550000000000005
22,70,1,0,1,6.0,58,0,1,4,2,1,0,2,2,0,2,1,0,Low,2.5217391304347827,15.4,0.2608695652173913,1.0,0.382
16,93,0,2,0,6.0,77,2,1,2,0,1,0,0,1,0,0,1,0,Medium,4.529411764705882,14.88,0.35294117647058826,0.75,0.683
21,85,0,2,1,7.0,52,1,1,5,2,2,0,2,3,0,2,1,0,High,2.3636363636363638,17.85,0.3181818181818182,1.25,0.5455
23,97,2,2,1,8.0,57,0,0,2,2,1,0,2,1,0,2,2,0,High,2.375,22.31,0.3333333333333333,1.5,0.303
21,69,0,1,0,7.0,59,1,1,3,0,1,0,1,3,0,2,0,0,Low,2.6818181818181817,14.49,0.3181818181818182,0.5,0.4985
14,65,0,2,0,7.0,82,0,1,1,0,0,0,0,3,0,0,0,0,Low,5.466666666666667,9.1,0.4666666666666667,0.75,0.3655
21,60,2,0,0,8.0,78,1,1,2,1,2,0,2,2,0,0,0,1,Low,3.5454545454545454,12.6,0.36363636363636365,1.0,0.537
29,80,1,0,1,5.0,90,1,1,2,1,0,0,2,1,0,1,0,1,High,3.0,23.2,0.16666666666666666,0.75,0.585
23,100,1,0,1,10.0,73,1,1,3,1,1,1,1,2,0,1,0,0,High,3.0416666666666665,23.0,0.4166666666666667,0.75,0.5545
26,88,1,2,0,6.0,74,1,1,0,0,1,0,0,2,0,0,1,1,Medium,2.740740740740741,22.88,0.2222222222222222,1.0,0.44599999999999995
19,72,1,0,1,8.0,58,1,1,0,1,0,0,1,3,0,0,0,1,Low,2.9,13.68,0.4,0.75,0.382
24,95,1,0,0,5.0,87,1,1,0,0,1,0,1,2,0,0,2,0,Medium,3.48,22.8,0.2,0.5,0.498
22,91,2,2,1,7.0,50,1,1,2,0,1,0,2,5,0,2,1,0,High,2.1739130434782608,20.02,0.30434782608695654,1.25,0.425
14,61,1,0,1,7.0,71,1,1,0,1,0,1,1,1,0,2,0,1,Low,4.733333333333333,8.54,0.4666666666666667,0.75,0.43399999999999994
22,93,1,2,0,9.0,59,0,1,3,0,2,0,2,4,0,2,0,1,High,2.5652173913043477,20.46,0.391304347826087,1.0,0.3485
14,72,0,2,0,7.0,89,1,1,2,1,1,0,2,3,0,0,0,1,Low,5.933333333333334,10.08,0.4666666666666667,1.0,0.581
16,66,1,1,0,9.0,84,2,1,3,0,0,0,2,4,0,0,0,1,Low,4.9411764705882355,10.56,0.5294117647058824,0.75,0.7484999999999999
21,69,1,0,1,7.0,85,1,1,2,1,1,1,2,0,0,2,0,0,Low,3.8636363636363638,14.49,0.3181818181818182,0.75,0.565
22,79,0,1,0,10.0,57,0,1,1,1,2,0,2,2,0,0,0,0,Low,2.4782608695652173,17.38,0.43478260869565216,0.75,0.26549999999999996
